AromaticRings,MinPartialCharge,BalabanJ,NumRings,nHBDon,nHBAcc,nRot,IDNUMBER,Canonical_SMILES,Cluster
2,-0.3517620080945658,1.528854708289936,3,1.0,4.0,4.0,Z1052622350,Cc1cccc(-c2nc(C)nn2CC(=O)NC2CCCC2)c1,4
4,-0.4926335362194637,1.258979523913149,4,1.0,7.0,6.0,Y041_8306,COc1cc(NC(=O)c2ccc(-n3cnc4ccccc4c3=O)cc2)cc(OC)c1OC,5
4,-0.4928699786425152,1.257061291980348,4,1.0,7.0,6.0,E201_0098,COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3n2C)cc1OC,5
4,-0.4926888461697429,1.2478238870670122,4,1.0,7.0,6.0,3952_1647,COc1cc(C(=O)Nc2ccc(-c3nc4ccccc4c(=O)o3)cc2)cc(OC)c1OC,5
4,-0.4945792766528858,1.2702398111110071,4,1.0,7.0,6.0,G684_0072,COc1ccccc1NC(=O)c1nnn(Cc2nc(-c3cccc(Cl)c3)oc2C)c1C,5
4,-0.4959242396232765,1.2502415155255944,4,1.0,7.0,6.0,G355_3287,COc1ccccc1C(=O)Nc1ccc(C)c(OCc2cc(=O)n3oc(C)cc3n2)c1,5
4,-0.4959258865786475,1.2705998468819253,4,1.0,7.0,6.0,G684_0677,COc1ccccc1-c1nc(Cn2nnc(C(=O)Nc3cccc(C(F)(F)F)c3)c2C)c(C)o1,5
4,-0.4928431563672051,1.2319419254596495,4,1.0,7.0,6.0,Z27968763,COc1cc(C(=O)Nc2nc3ccc(F)cc3s2)ccc1OCc1c(C)noc1C,5
4,-0.4928208111660522,1.231486588836454,4,1.0,7.0,6.0,AN_698_42147368,COc1cccc2cc(-c3nnc(SCC(=O)Nc4cc(Cl)ccc4Cl)n3C)oc12,5
4,-0.4916131273096426,1.2866046032992724,4,1.0,7.0,6.0,Z1737965170,CCOc1ccccc1-n1nnnc1SCc1nc2cc(Cl)ccc2[nH]1,5
4,-0.4967434038591462,1.3036436854240383,4,1.0,7.0,6.0,AO_476_43362729,COc1cccc(C(=O)c2sc3nsc(SCc4ccc(F)cc4)c3c2N)c1,5
4,-0.4927243202819384,1.2078550946882012,4,1.0,7.0,6.0,G199_1811,CC(C)(C)c1ccc(OCCSc2nc(-c3ccco3)nc3cc(=O)[nH]n23)cc1,5
4,-0.4899680627236636,1.310441004007172,4,1.0,7.0,6.0,AN_648_15069036,CCOc1cc(/C=c2/sc3nc4ccccc4n3c2=O)ccc1OCC(=O)O,5
4,-0.4872203087254147,1.204937334002142,4,1.0,7.0,6.0,D439_2922,CC(C)n1cnc2nc(COc3cccc(NC(=O)c4cccc(F)c4)c3)cc(=O)n21,5
4,-0.4765118250845025,1.2314703392295157,4,1.0,7.0,6.0,AN_023_14771034,Cc1cc(C)c(OCC(=O)Nc2cccc(-c3nc4ncccc4o3)c2)c([N+](=O)[O-])c1,5
4,-0.4926888461697429,1.3316450231895791,4,1.0,7.0,6.0,AK_968_12686189,COc1cc(C(=O)Nc2ccc(Cl)c(-c3nc4ncccc4o3)c2)cc(OC)c1OC,5
2,-0.4809204188542523,1.817963593288792,2,1.0,4.0,5.0,Z991034210,COc1c(CNC(C)c2ccc(Cl)c(Cl)c2)c(C)nn1C,6
2,-0.4797066226007393,1.842576139024372,2,1.0,4.0,5.0,AN_652_42190822,COC(=O)c1ccccc1NC(=O)C(C)Oc1ccc(Br)cc1Br,6
2,-0.4901353798615816,1.8103727819496485,2,1.0,4.0,5.0,Y031_9745,CCc1ccc(NC(=O)c2ccc(OC)c([N+](=O)[O-])c2)cc1,6
2,-0.4822026385056607,1.7695711769002227,2,1.0,4.0,5.0,AG_690_36449034,CCc1c(C)sc(NC(=O)COc2ccc(Cl)cc2Cl)c1C#N,6
2,-0.4765094670378091,1.7706783975055898,2,1.0,4.0,5.0,Z1367974572,CC(Cc1ccsc1)N(C)C(=O)c1ccc(C(=O)O)nc1,6
2,-0.4766247249984401,1.7686768994378692,2,1.0,4.0,5.0,Y501_1111,O=C(COc1cc(F)ccc1[N+](=O)[O-])Nc1ccc(Br)cc1Br,6
2,-0.4809764701973775,1.870531757413968,2,1.0,4.0,5.0,Z1137656103,COc1cc(CNS(=O)(=O)c2cc(F)c(F)cc2F)ccn1,6
2,-0.4928688338273161,1.7980881997184626,2,1.0,4.0,5.0,Z295454484,COc1ccc(C(=O)O)cc1OCc1cccnc1,6
