AromaticRings,MinPartialCharge,BalabanJ,NumRings,nHBDon,nHBAcc,nRot,IDNUMBER,Canonical_SMILES,Cluster
3,-0.4623128318878635,1.3033842205083055,4,1.0,7.0,7.0,D306_0534,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)CSc1nc(C)nc2c1CCC2,2
3,-0.4967681999966176,1.332083194873628,4,1.0,7.0,7.0,AG_690_40721072,COC(=O)c1ccc(NC(=O)C2CC(=O)N(Cc3ccc(OC)cc3)/C(=N/c3ccccc3)S2)cc1,2
3,-0.4966828582336547,1.3877070584171332,4,1.0,7.0,7.0,K261_2824,COc1ccc(OC)c(NC(=O)CSC2=NS(=O)(=O)c3ccccc3N2Cc2ccccc2)c1,2
3,-0.4966239819902961,1.3116117514972674,4,1.0,7.0,7.0,SC45_1041,COc1ccc(C(=O)NCc2nnn3c2CN(Cc2ccccc2)C(=O)C3C)c(OC)c1,2
3,-0.4965663356827926,1.2932226098304465,4,1.0,7.0,7.0,L285_0627,COc1cc(Cl)c(Nc2ccc(-c3ccc(C)c(S(=O)(=O)N4CCCC4)c3)nn2)c(OC)c1,2
3,-0.4953370904524232,1.2765938701827044,4,1.0,7.0,7.0,Z212542490,COc1ccc(C(=O)NCc2coc(-c3cccs3)n2)cc1S(=O)(=O)N1CCCC1,2
3,-0.4967519708688949,1.2798642062029872,4,1.0,7.0,7.0,F720_0779,COc1ccc(OC)c(CNC(=O)C2CCCN(c3ccc(=O)n(-c4cccc(F)c4)n3)C2)c1,2
3,-0.4964065161155486,1.2759000586587466,4,1.0,7.0,7.0,7472_0157,COc1ccccc1CNC(=O)CSc1nc2ccccc2nc1N1CCOCC1,2
3,-0.4895662236167195,1.2528970401244606,4,1.0,7.0,7.0,J031_0167,CC(C)n1c(SCC(=O)NCc2ccccc2Cl)nnc1-c1ccc2c(c1)OCCCO2,2
2,-0.3960881451275549,1.4802519064739723,3,2.0,4.0,5.0,Z1522244452,CCc1nc2ccc(C(=O)N[C@H]3CC[C@@H](CO)CC3)cc2nc1CC,3
2,-0.3963134456768585,1.4850958504527645,3,2.0,4.0,5.0,AN_329_43336760,OCCC1CN(C(=S)Nc2ccccc2)CCN1Cc1ccncc1,3
2,-0.394234812082997,1.4587336270361315,3,2.0,4.0,5.0,Z1828141247,O=C(c1cccc(NCc2cc(F)cc(F)c2)n1)N1CCCC1CO,3
2,-0.4253032318825013,1.3861036259898476,3,2.0,4.0,5.0,Z2766468044,CCc1nnc(C[C@@H]2CC[C@H](NC(=O)c3c[nH]cc3C)C2)o1,3
2,-0.3906552082084898,1.4153340337535636,3,2.0,4.0,5.0,Z1549773615,CC(NC(=O)C1CCn2ccnc2C1)C(O)Cc1ccccc1,3
2,-0.3960857622336117,1.457875078829451,3,2.0,4.0,4.0,Z1143952397,Cc1nc(-c2ccc(Cl)cc2)sc1C(C)NC(=O)N1CCC(CO)CC1,3
2,-0.3963645087766158,1.418281104589158,3,2.0,4.0,4.0,Z1130409862,O=C(Nc1ncc(-c2ccccc2)s1)N1CCCC(CCO)C1,3
2,-0.3957265849565264,1.4069856148140707,3,2.0,4.0,4.0,Z2618812674,CC1CN(C(=O)NCCc2noc3ccccc23)CC1(C)CO,3
2,-0.3828510435399185,1.4462883228414725,3,2.0,4.0,5.0,Z340521870,COCCN1CC(C(=O)Nc2ccc3[nH]ncc3c2)CC1=O,3
2,-0.3912831969086118,1.4341705099594615,3,2.0,4.0,4.0,Z1462675728,Cc1ccc(CNc2cccc(C(=O)N3CCCC(O)C3)c2)s1,3
2,-0.390275255539955,1.435600567909939,3,2.0,4.0,4.0,Z2186619518,O=C(CCc1ncccn1)N[C@H]1c2ccccc2C[C@H]1O,3
2,-0.4348439452012662,1.4489409620686742,3,2.0,4.0,4.0,E600_0556,O=C1CC(c2ccc(Cl)cc2)N=C(NC(=O)c2ccc(OC(F)F)cc2)N1,3
2,-0.3960857623586701,1.3813368944695497,3,2.0,4.0,4.0,Z1134145362,O=C(Nc1cccc(Cl)c1)c1ccc(N2CCC(CO)CC2)nc1,3
2,-0.3963034330022941,1.5635796788372909,3,2.0,4.0,5.0,Z1426197207,OCCC1(NCc2cccc3cccnc23)CCOCC1,3
2,-0.3916800687113771,1.5048798022828525,3,2.0,4.0,4.0,Z2196410570,N#Cc1ccccc1N1CCCC(NC(=O)c2cccc(CO)c2)C1,3
2,-0.3473192687009445,1.4924755741404947,3,1.0,5.0,5.0,Z1411201540,CCN1CCCC(NC(=O)c2ccc(S(=O)(=O)c3ccccc3)s2)C1,4
2,-0.3491892792138953,1.4661404664617386,3,1.0,5.0,5.0,Z1759168185,Cn1cc(C#N)cc1C(=O)NC[C@@H]1C[C@H](F)CN1Cc1cccs1,4
2,-0.3503705427109064,1.4679332299587062,3,1.0,5.0,5.0,Z1759246574,Cc1nc(CN2C[C@@H](F)C[C@H]2CNC(=O)c2ccncc2F)cs1,4
2,-0.3506722783098264,1.4608443746178703,3,1.0,5.0,5.0,Z1139516955,Cc1nc(C)n(C2CCCN(C(C)C(=O)NCc3ccccc3)C2)n1,4
2,-0.3440250310221603,1.4545288552451614,3,1.0,5.0,5.0,Z1143298926,CCc1ccsc1C(=O)NCc1nncn1C1CC1,4
2,-0.3538504253156048,1.4854101666586714,3,1.0,5.0,5.0,Z1241515695,CCNS(=O)(=O)N1CCN(c2ccnc(-c3ccccc3)n2)CC1,4
